classe	message
villes	Rennes : objectif mobilité urbaine ! Si Rennes ne dispose pas d’un niveau de service en matière de stationnement et de mobilité urbaine équivalent aux grandes villes européennes, l’offre se construit progressivement en regard de trois priorités : l’accueil des visiteurs, le confort des résidents et la dissuasion des pendulaires et des ventouses. Impossible de se garer à Rennes ? ! La sentence est péremptoire. La réalité est beaucoup plus insidieuse et dépend évidemment d’un nombre pluriel de facteurs. À commencer par l’heure le lieu, la motivation du déplacement ainsi que la taille de son véhicule. Mais aussi de sa bonne volonté et de son inclinaison à mixer les différents modes de transport en fonction de la finalité de son trajet. Des comportements qui évoluent « Les comportements et les mentalités sont en train de changer », souligne Dominique Auberger, directeur général de Citédia, tête pensante et bras armé de Rennes Métropole en matière de mobilité urbaine depuis le 1er janvier dernier. « La saturation existe dans certains parcs de stationnement. On ne peut pas le nier. Mais elle se cantonne pour le centre-ville au samedi matin et en semaine à deux soirées : le jeudi et le vendredi. » En clair, le reste du temps la ville est accessible. « Si vous êtes un congressiste et que vous arrivez dans le centre vers 8 H 30, vous ne rencontrerez aucun problème. Par contre, plus tard dans la journée je ne dis pas ! » Mais plus qu’un manque de places, c’est le trafic urbain aux heures de pointe qui est en cause. Notamment dans l’hyper-centre. « Certains automobilistes tournent près de 30 min pour trouver une place en surface. Alors qu’il y a des places disponibles dans les parcs. » À problème local, réponse globale Dominique Auberger ne fait pas grand mystère des solutions à mettre en place pour désengorger le centre de Rennes et libérer du stationnement utile : restreindre le stationnement gratuit, renforcer les contrôles, limiter l’usage de la voiture en circulation et développer l’autopartage. « La ville est douce mais elle pourrait être encore plus douce » remarque l’intéressé. « Ce qui permettrait d’avancer sur le dossier du dernier kilomètre » mais à condition de renforcer les moyens de contrôle à disposition de la Police Municipale - « le taux de paiement est inférieur à 30 % » - et d’innover en matière d’autopartage, comme c’est le cas à Lyon par exemple avec des résidences équipées de voitures électriques mises à disposition des résidants. Quitte à renforcer la gentrification du centre-ville et les antagonismes centre-périphérie ? « Je ne crois pas. La ville évolue vers le polycentrisme. Notamment en matière commerciale »rétorque le directeur général de Citédia. « Que ce soit pour les habitants ou les marchandises, nous devons inventer une réponse globale, adaptée aux nouveaux usages et aux nouveaux rythmes. Le besoin d’un deuxième véhicule est de moins en moins évident pour de nombreux ménages. » En résumé, un avenir fait de slow et de beaucoup de flux !
villes	YesPark débarque à Rennes Et si décidément vous ne trouvez pas de place disponible ni sur les parkings relais, ni dans les parkings payants du centre-ville, ni sur la voirie… il ne vous reste plus qu’à expérimenter la solution YesPark. Cette dernière débarque en effet à Rennes et permet de mettre à disposition les places vacantes disponibles dans les résidences gérées par les bailleurs sociaux pour les automobilistes de passages. Seize parkings sont actuellement connectés, avec 200 emplacements disponibles. 
villes	Payez votre stationnement en ligne avec Whoosh Depuis le 1er avril dernier, il est possible de payer son stationnement à Rennes grâce à son smartphone. À condition néanmoins d’avoir créé un compte au préalable sur le site ou sur l’appli Whoosh. 
unrelated	Alors que débute la deuxième phase des Etats généraux de l’alimentation, l’UFC-Que choisir dénonce la responsabilité de l’agriculture intensive, qui répand massivement des pesticides.
unrelated	Eclaboussée par le scandale sexuel visant son cofondateur Harvey Weinstein, la firme est entrée en négociations avec Colony Capital.
unrelated	Des manifestations sont annoncées mardi en Catalogne pour protester contre le placement en détention de deux importants dirigeants indépendantistes.
unrelated	Les alliés des forces arabo-kurdes font de la traque des recrues djihadistes une priorité de la reprise, imminente, de la ville, ancienne capitale de l’organisation terroriste.
unrelated	Pour le chef de l’Etat, « la France est un pays de monarchistes régicides ». Pour calmer la grogne, dimanche soir, il a opté pour la pédagogie mais pas pour les concessions, souligne dans sa chronique, Françoise Fressoz, éditorialiste au « Monde ».
unrelated	«Au nom de Marie» pour répondre à «Cantat en son nom». Une semaine après la couverture polémique des Inrocks consacrée à Bernard Cantat, le magazine Elle a choisi de dédier son édito à la victime de ce dernier, Marie Trintignant.
unrelated	La journaliste, à l'origine de graves accusations de corruption contre le gouvernement de son pays dans le cadre des Panama Papers, est morte dans l'explosion de sa voiture.
unrelated	Pour l'entrepreneur Sébastien Laye, la révolution fiscale macronienne profitera aux classes aisées au détriment des classes intermédiaires, sacrifiées du quinquennat.
unrelated	Lors du procès du frère du «tueur au scooter», un ancien responsable régional des services a raconté ce lundi que sa direction avait envisagé de recruter le djihadiste un mois avant qu'il ne tue sept personnes en 2012.
unrelated	L'ancien chef de l'État a choisi la Corée du Sud pour effectuer son premier déplacement à l'étranger depuis son départ de l'Élysée. En marge d'une conférence, il a vivement critiqué son successeur qui ne l'avait pas épargné lors de son intervention télévisée.
unrelated	D'ici jeudi, la région doit préciser ses intentions. Lundi, deux dirigeants indépendantistes ont été placés en détention pour sédition. «Une provocation» pour le gouvernement catalan.
unrelated	Portés par des vents violents et une vague de forte chaleur, de violents feux de forêt touchent depuis dimanche la péninsule ibérique. Au moins trente-six personnes sont mortes au Portugal, et trois dans le nord-ouest de l'Espagne. «Il s'agit d'incendies volontaires, prémédités», accuse le premier ministre Mariano Rajoy.
unrelated	L'Irlande a ordonné la fermeture de toutes les écoles lundi et mardi en prévision de l'arrivée de l'ouragan Ophelia, le plus important jamais enregistré aussi loin à l'est dans l'océan Atlantique.
unrelated	L'éditeur de l'hebdomadaire, le groupe Valmonde, a porté plainte pour détournement de «plusieurs millions d'euros», réalisé grâce à un système de surfacturation auquel aurait participé un de ses responsables, a indiqué une source proche de la direction, confirmant des informations de Libération.
unrelated	Anthony Ervin, champion olympique du 50 m nage libre à Rio, a mis un genou à terre pendant l'hymne américain en soutien aux joueurs de NFL qui dénoncent les discriminations raciales aux Etats-Unis.
unrelated	Le contrat de l'attaquant brésilien comporterait une clause lui permettant d'obtenir une prime de trois millions d'euros s'il décrochait le Ballon d'Or.
unrelated	Le mot-clé a suscité près de 160.000 messages sur Twitter depuis samedi soir. En contribuant à la libération de la parole des femmes victimes de harcèlement ou d'agression sexuelle, l'initiative a également poussé des internautes masculins à questionner leur propre attitude.
unrelated	Le Kenya a lancé le projet Kenya Off-grid Solar Access (KOSAP) visant à apporter l’électricité aux régions les plus éloignées du pays grâce aux installations solaires off-grid. L’initiative qui a reçu le soutien de la Banque mondiale aura un coût estimé à 150 millions $. Selon Joseph Njoroge, environ 690 000 ménages répartis dans 14 comtés bénéficieront des infrastructures à mettre en place. D’après le responsable, ces régions, pour la plupart arides ou semi-arides  et situées dans le nord du pays, ne sont pas connectées au réseau électrique. «C’est parce que le coût des infrastructures est très élevé, étant donné les distances à parcourir et la faible densité des populations. Cela fait que ces ménages sont obligés d’avoir recours au kérosène pour s’éclairer ou cuisiner.», a-t-il expliqué. Ce projet a pour ambition de compléter l’initiative Last Mile Connectivity Project, visant l’atteinte de l’accès universel à l’énergie. Actuellement, 6,2 millions de Kényans, soit 70% de la population a déjà accès à l’énergie, selon les autorités. 
unrelated	Sur le site historique de Nestlé France, à Noisiel, une centrale hydroélectrique sur la Marne a été inaugurée mercredi. La turbine de 32 tonnes a été mise en eau après un an de chantier. Des travaux minutieux, à seulement 50 centimètres du bâtiment classé. « Cela prouve que l'on peut faire des travaux modernes avec un monument historique », souligne Olivier Manteau, directeur des projets Île-de-France d'ENGIE Cofely. « Nous ne faisons pas de l'énergie verte pour faire de l'énergie verte. C'est un véritable projet économique avec un retour sur investissement », indique Alexandre Teulié, directeur général de Nestlé. La production sera réinjectée directement dans le réseau électrique et permettra de couvrir 25 % de la consommation du siège. L'économie annuelle d'émission est estimée à 190 tonnes d'équivalent CO2. « Nous voulons aller vers de petites installations locales qui ne polluent pas », ajoute Jean-Pierre Moneger, directeur général d'ENGIE Cofely. De plus, la turbine est « ichtyo compatible », c'est-à-dire qu'elle respecte la vie aquatique.
unrelated	Dans un entretien au Monde, le ministre de la Transition écologique défend son premier bilan et justifie sa présence au gouvernement. Il explique préparer « un « Green Deal » sur la transition énergétique, l'efficacité énergétique, le développement des renouvelables, les nouvelles filières industrielles » qu’il « présentera dans la première partie de 2018. Pour réduire à 50 % la part du nucléaire, il va falloir fermer un certain nombre de réacteurs » et il précisera « le nombre et les étapes au moment de la programmation pluriannuelle de l'énergie fin 2018 ». Car, rappelle-t-il, « il faut combiner plusieurs impératifs, ne pas se mettre dans une situation de rupture de stock. L'hiver dernier, nous sommes passés à deux doigts de la catastrophe », c'est pourquoi il a pris « des dispositions sur le stockage de gaz dans la loi hydrocarbures. Que l'on soit pour ou contre le nucléaire, chacun doit être d'accord que l'on ne doit pas mettre tous ses oeufs dans le même panier ». Il plaide pour un « rééquilibrage du mix énergétique, cela donnera une liberté et une indépendance plus grandes à la France ». Quant à une accélération de l'installation des énergies renouvelables, il « faut que les Français acceptent la présence des énergies renouvelables sur leur territoire », martèle-il. Et de lancer « un message : si, comme cela est en train de se passer trop souvent, on s'oppose à tous les projets, notamment l'éolien offshore ou terrestre, alors rien ne changera ».
unrelated	La Belgique s'aligne sur les subsides réduits octroyés à certains parcs éoliens aux Pays-Bas après l’accord trouvé hier entre la ministre de l'Energie, le secrétaire d'Etat à la mer du Nord et les trois futurs parcs éoliens en mer : Northwester 2, Mermaid et Seastar ont accepté de recevoir des subsides drastiquement réduits par rapport aux quatre parcs déjà en fonctionnement, et aux deux autres en construction. Marie-Christine Marghem était engagée dans un véritable bras de fer avec les différents actionnaires de ces trois futurs parcs (Electrabel, Colruyt, Deme, la SRIW...). Ils recevront finalement un soutien de 79 euros par MWh pendant 16 à 17 ans, ce qui représente une économie de 2,8 milliards par rapport aux 129,9 et 124 euros par MWh octroyés à Norther et Rentel. Par rapport aux subsides octroyés aux quatre premiers parcs, cela représente une économie de 3,9 milliards d'euros. Marie-Christine Marghem et Philippe De Backer ont donc fait baisser le soutien, mais il reste dans le haut de la fourchette.
unrelated	Face aux ruptures technologiques et à l'émergence de concurrents audacieux, les sociétés ont l’impératif de se transformer. Confronté aux enjeux de la transition énergétique et de la digitalisation, ENGIE a d’ores et déjà engagé l'an dernier un plan de transformation sur trois ans visant à limiter son exposition au prix de marché des matières premières tout en réduisant ses émissions de CO2. En tout, ENGIE vise 15 milliards d'euros de cessions à fin 2018. D'ici là, ce montant sera réinvesti dans de nouveaux moteurs de croissance. Le groupe se concentre désormais sur trois activités : la production d'électricité peu émettrice de CO2, les infrastructures de gaz et la fourniture de services. Les analystes anticipent une reprise des ventes dès 2018.
unrelated	Lors du séminaire presse d’ENGIE, Isabelle Kocher a évoqué le réchauffement climatique et tous les changements radicaux qui affectent le business. « Nous vivons une époque dont on parlera dans les livres d'histoire, assure la directrice générale d’ENGIE. C'est la première fois dans l'histoire de l'humanité qu'une décision prise n'importe où par n'importe qui a un impact sur tout le monde. » Si le secteur de l'énergie est une partie importante du problème, il est aussi, grâce aux nouvelles technologies, une partie de la solution. Isabelle Kocher résume ainsi la stratégie d’ENGIE en trois mots : décarbonation, décentralisation, digitalisation. Etre sur ces créneaux est la meilleure façon de créer de la valeur, assure-t-elle. « 80 % de nos activités sont dans les trois D, et l'on est train d'arrêter les 20 % qui n'y sont pas, essentiellement dans le charbon et le pétrole. » Le plan de cessions de 15 milliards d'euros d’ici à 2018 a déjà été réalisé à 75 %. « Grâce à un surcroît de mobilisation interne, on a évité une baisse de nos résultats, se félicite Isabelle Kocher. Cette année, ils seront stables par rapport à 2016. Ce n'était pas attendu, c'est un petit exploit. Cela explique pourquoi le cours d'ENGIE a si bien performé. » La dirigeante est formelle : le plus dur est passé. « Tout le travail de gestion qui a été fait porte ses fruits, notre stratégie est bien comprise à l'intérieur du groupe et par nos actionnaires, je suis confiante. » Pour l'avenir, Isabelle Kocher met l'accent sur l'innovation. Elle évoque les « emerging businesses », comme le solaire organique, une nouvelle génération de films transparents que l'on pose sur les vitres des bâtiments, et les « potential game changers » comme l'hydrogène, une technologie prometteuse mais pas encore mature. L'autre grand défi concerne l'organisation. « Il faut changer radicalement nos façons de travailler, dit Isabelle Kocher. D'un système pyramidal, il faut passer à une organisation où tous les collaborateurs sont sollicités. » « 95 % des gens vont devoir changer de job », ajoute le DRH d’ENGIE, Pierre Deheunynck. Quant à la rumeur d’une reprise d’Innogy, la dirigeante commente : « Notre intention n'est pas de faire une opération transformante de cette nature. On a un projet qui nous donne accès à une croissance forte de 5 à 7% par an selon nos métiers. »
unrelated	Le dernier mot reviendra à l’Agence française de la biodiversité, qui rendra sa décision le 27 novembre. Mais dès hier, le projet de parc de 62 éoliennes offshore au large du Tréport a reçu un avis défavorable par 34 voix contre 20 et 2 abstentions, du Comité de gestion du parc naturel marin des estuaires picards et de la mer d’Opale. « Et l’on voit mal comment l’AFB, dont la raison d’être est la défense de l’environnement, pourrait déjuger ce vote, qui s’oppose à l’implantation d’outils industriels - en fait de véritables usines - au beau milieu d’un espace naturel », souligne Olivier Becque , vice-président du comité régional des pêches de Normandie et directeur de la coopérative des pêcheurs du Tréport.
unrelated	Les fermes photovoltaïques sont en crise en Inde car depuis bientôt un an, le prix du kilowattheure proposé dans les appels d'offres publics chute, sous l'effet des ventes à perte consenties par les fabricants de panneaux solaires chinois. De plus, en raison de la promesse de New Delhi de porter d'ici à 2030 la part des énergies non fossiles à 40 % de ses capacités de production d'électricité a conduit les distributeurs à rivaliser pour ce marché attractif, quitte à renégocier les anciens contrats. Solairedirect, la filiale solaire d’ENGIE, en fait les frais dans l'Etat indien de l’Andhra Pradesh. Les conflits se multiplient, et l'Etat a beau dénoncer « la cupidité » des distributeurs d'électricité régionaux, rien n'y fait. Le Parlement indien a publié un rapport début août, où il a dénoncé cette situation. Le rapport souligne le problème de « la viabilité » des projets et celui de la faible qualité des panneaux solaires importés. Il recommande en conséquence d'imposer « des règles antidumping sévères ».
unrelated	EDF a lancé cette semaine deux nouvelles offres d'électricité écolos : Vert électrique et Vert électrique week-end. La première offre d'EDF garantit une origine renouvelable, « à un tarif compétitif ». La seconde offre permet aux souscripteurs disposant de Linky de réaliser des économies en déplaçant une partie de leur consommation de la semaine vers le week-end. Elle permettrait aussi d'agir sur sa consommation au jour le jour grâce aux services proposés en ligne par l'application EDF & Moi. Gain espéré : jusqu'à 35 % de réduction sur les prix. Avec Vert électrique, EDF vise un million de clients à l'horizon 2020. La filiale Sowee a aussi lancé cette semaine offre similaire. Idem chez ENGIE, qui a annoncé une offre baptisée Mon gaz vert, à base de gaz naturel contenant 10 % de biométhane d'origine française.
unrelated	La transition énergétique désigne une modification structurelle profonde des modes de production et de consommation de l'énergie. C'est l'un des volets de la transition écologique. Elle résulte des évolutions techniques, des prix et de la disponibilité des ressources énergétiques, mais aussi d'une volonté politique des gouvernements et des populations, entreprises, etc. qui souhaitent réduire les effets négatifs de ce secteur sur l'environnement. Diverses institutions gouvernementales et ONG ont proposé des définitions et scénarios de transition énergétique. Les scénarios envisagés consistent souvent à passer du système énergétique actuel, reposant sur l'utilisation de ressources non renouvelables vers un mix énergétique basé principalement sur des ressources renouvelables. Cela implique des alternatives aux combustibles fossiles, ressources limitées et non renouvelables (aux échelles humaines de temps). En Europe occidentale, la majorité des scénarios prévoient aussi de réduire progressivement le recours aux combustibles fissiles (matières radioactives telles que l'uranium et le plutonium), et de les remplacer par des sources d'énergies renouvelables pour la quasi-totalité des activités humaines (transport, industrie, éclairage, chauffage, etc.). Une autre version de cette transition, majoritaire dans le reste du monde, encourage des énergies moins émettrices de gaz à effet de serre sans renoncer à l’énergie nucléaire, considérant que le changement climatique sur lequel alerte le Groupe d'experts intergouvernemental sur l'évolution du climat (GIEC) est une priorité. La transition énergétique inclut aussi une réduction de la demande d'énergie obtenue notamment au moyen d'une amélioration de l'efficacité énergétique des bâtiments et des technologies, et par un changement des modes de vie. C'est donc aussi une transition comportementale et sociotechnique2, qui implique une modification radicale de la politique énergétique. Cette approche est notamment défendue par l'Öko-Institut et l'Association négaWatt. En France, à la suite du Grenelle Environnement, un débat national décentralisé dans les régions a été lancé le 24 janvier 2012, piloté par le Conseil national du débat sur la transition énergétique, pour aboutir à un projet de loi retravaillé depuis 20143 et une loi adoptée en juillet 20154. En 2012, l'État français a lancé un appel à projets afin de créer les Instituts de Transition Énergétique (ITE).
unrelated	Les enjeux sont notamment : réduire les émissions de gaz à effet de serre responsables du réchauffement climatique ; passer à un système énergétique plus sûr en termes de risque industriel et nucléaire ; évoluer vers un système énergétique moins centralisé (passant par un abandon progressif de l'énergie nucléaire5,6) et à différentes échelles spatiales d’aménagement : architecturale, urbaine et paysagère; évoluer vers une moindre consommation d'énergie (efficacité, efficience énergétique), ce qui devrait aussi diminuer les tensions géopolitiques induites par les inégalités d'accès à l'énergie et par une moindre disponibilité des énergies par personne8, en tendant à l'indépendance énergétique pour tous ; protéger la santé publique. assurer des emplois plus locaux, mieux répartis et moins délocalisables (dans le cas du scénario négaWatt). Il s'agit donc notamment de passer d'énergies dites « carbonées » (pétrole, gaz naturel, charbon), dangereuses (nucléaire) ou polluantes (incinération) à des énergies propres et sûres, telles que notamment l'énergie solaire (thermique ou photovoltaïque), éolienne, hydraulique, géothermique et marémotrice ; la biomasse est souvent aussi intégrée au mix énergétique proposé pour réaliser la transition énergétique, en dépit de ses inconvénients en matière de pollution de l'air10,11. Certains acteurs privilégient par ailleurs les modes de production et de distribution décentralisables. C'est un processus d'évolution. Jeremy Rifkin parle même de « révolution » combinant la transition énergétique et une révolution du système de l'information, source grâce à l'Internet d'une « troisième révolution industrielle » qui permettrait enfin d'exploiter une ressource diffuse constituée d'une part d'énergies renouvelables, et d'autre part du potentiel d'économie d'énergie. Ce caractère « diffus » n'est plus considéré comme « une faiblesse mais au contraire une force : mieux réparti que toute autre ressource minérale ou fossile, il ne suscitera jamais de conflit géopolitique et autorise même un partage local de la richesse issue de la valorisation du potentiel énergétique de chaque territoire »12. Les mesures individuelles demandent du temps et sont limitées. Cette transition combine donc les économies d'énergie à l'efficacité énergétique dans les territoires et les villes13 (villes en transition) et à grande échelle, notamment en reconfigurant les réseaux urbains de chaleur14 aux smart grids (ex. : des compteurs électriques intelligents permettent de décaler certaines consommations à une heure où l'électricité est plus disponible et moins chère, et l'énergie est produite plus localement). À de vastes échelles, des projets non décentralisée tels que Desertec visent à étendre massivement, en Europe du Sud, en Afrique du Nord et au Proche-Orient, une production d'électricité obtenue à partir de la chaleur solaire. Un réseau interconnecté et "intelligent" de transport d'électricité compenserait en grande partie le caractère localement erratique des énergies éolienne et solaire, grâce à des ajustements permis par le surplus produits ailleurs et quelques moyens de stockage tampon. La rentabilité et faisabilité de tels projets sont étudiées. La transition énergétique est un concept né en Allemagne et Autriche (Energiewende). C'était le titre d'un ensemble de prévisions et de propositions scientifiques élaborées par l'association allemande Öko-Institut en 198015, dans l'optique d'un abandon de la dépendance au pétrole et à l'atome. Ce contenu est alors publié sous la forme d'un livre blanc16. Le 16 février de la même année s'est tenu à Berlin le premier « Congrès sur la transition énergétique, le retrait du nucléaire et la protection de l'environnement », organisé par le Ministère de l'environnement allemand. Ce concept a notamment été repris en France, par exemple début 2009, dans deux livres le présentant sous deux angles différents et accessibles au grand public ; l'un davantage anthropologique et politique (La transition énergétique, Michel J.F. Dubois), l'autre plus technico-économique (Réussir la transition énergétique, Alexandre Rojey). Dans un sens plus large, le concept inclut également la démocratisation de l'approvisionnement en énergie17. Dans le modèle énergétique traditionnel, le marché est contrôlé par quelques grands groupes disposant de vastes centrales, aboutissant ainsi à une situation d'oligopole discutable sur le plan politique et concurrentiel. Les systèmes fondés sur les énergies renouvelables, au contraire, peuvent en général être déployés de manière décentralisée. À travers des modèles participatifs tels que les parcs éoliens et les parcs solaires citoyens, les habitants peuvent être directement impliqués dans la production d'énergie. Tel Tim Jackson, Certains auteurs pensent que la transition ne viendra pas des états, ou que les communautés locales doivent prendre leur responsabilités et évoluer vers des « Communautés locales bas-carbone » comme à Cheltenham19,20. Les installations photovoltaïques et d'autres alternatives peuvent impliquer des citoyens et de particuliers ainsi que de collectivités (ex : bâtiments municipaux, de l’État, d'entreprises publiques, etc.) plus facilement que dans le modèle conventionnel qui profite généralement plutôt aux actionnaires. La décentralisation des énergies (renouvelables) peut aussi valoriser des régions et l'espace rural, tout en améliorant la balance commerciale par une diminution des importations d'énergies. Ces énergies jouent un rôle croissant dans les stratégies énergétiques communales et leur développement est soutenu par les collectivités locales Ce lien renvoie vers une page d'homonymie, notamment via les schémas régionaux climat air énergie et les plans climat en France.
